text,score,timestamp
"APK NYA BERAT , MAKAN RUANG , DAN BIAYA LAYANAN SERTA ONGKIR DI SHOPE KEMAHALAN !!! ADA VOCHER BERASA GAK GUNA !!! TERUS PERIHAL RETUR SEKARANG JAM NYA GA KAYA DULU ! SEKARANG MALAH LEBIH RIBET ! DITAMBAH GA ADA NOTIF BAWAH KURIR SEDANG MENUJU LOKASI PENGAMBILAN DAN SUDAH DIAMBIL PAKET NYA UPDATE PUN LAMA ! KASUS ABANG GUA RETUR BARANG , PAKET NYA UDAH DI AMBIL TAPI STATUS TIDAK BERUBAH ALIAS DANA GA KEMBALI KARNA PENGAJUAN DITOLAK ! ANEH BIN AJAIB ! PERATURAN NYA MAKIN KESANA MAKIN NGACO !",1,2025-10-15 19:03:44
"untuk aplikasinya suka sering lemot gatau karna apa pokonya ini aplikasi suka frezz sendiri gabisa di tekan""",3,2025-10-15 19:03:36
bagus sekali,5,2025-10-15 19:02:44
paket cepat tiba,5,2025-10-15 19:02:29
keren,5,2025-10-15 19:01:02
sangat aman dan rekomen jos,5,2025-10-15 18:59:09
👌👌mantap,5,2025-10-15 18:58:58
"tolong pengemtaran tepat waktu ya kk,,,kami paham dengan waktu yang lama seandainya tempat pemesanan jauh,,,tapi saya udah seringkali mengalami keterlambatan,,,saya berada di padang ya kk....",1,2025-10-15 18:57:56
aplikasi belanja terbaik thanks buat aplikasi Shopee,5,2025-10-15 18:54:46
"Cuma masukan aja yaa Tolong dong kyk pengirimannya jangan lama2 lebih gercep dikit apalagi shopee expressnya lama bgt pengirimannya, sudah bener kerja sama sama jnt malah diputus padahal jnt itu bagus pengirimannya cepet, gpp punya kurir sendiri tapi jangan lemot",2,2025-10-15 18:54:26
pertama belanja di shopee langsung terjamin amanah nya saya suka..sayang ya shopee saya gak bisa pake Paylater,3,2025-10-15 18:52:24
belanja mudah dan kualitas bagus,5,2025-10-15 18:51:44
blokir toko penipu Yang penting seler Amanah pasti banyak Rizki nya. Aamiin.,5,2025-10-15 18:51:27
yg pasti shopee is the best.. ongkir murah meriah dan terjangkau buat kami di Indonesia timur👍👍👍,5,2025-10-15 18:51:09
"‎‎saya disini ingin menyampaikan keluhan saya🙏🏻. sebenarnya apk ini udh bagus, tpi tolong pengiriman brg nya harus lebih hati-hati lagi. contoh nya: kemasan paket yg udh rusak, udh sobek, lalu paket org yg nyasar ke alamat yg slh. kurir nya ngaku itu paket nya memang begitu, gatau kenapa bisa sobek. jadi mau siapa yg saya salahkan😭 saya hrp masalah kyk gini jgn terjadi lagi dehh, kmi sebagai pembeli jg beli pakai uang, syg dong udh paket yg dinanti-nanti ehh mlh rusak...",3,2025-10-15 18:50:47
pesan di shopee sangat memuaskan pokoknya sy seneng bngeett🥰🥰🥰,5,2025-10-15 18:50:21
bagus sekali,5,2025-10-15 18:50:04
belanja di shopee di jamin gak kecewa.,5,2025-10-15 18:49:40
saya sudah 10 tahun lebih di aplikasi soppe Sangat membantu dan menurut saya pribadi baguss👍👍👍,5,2025-10-15 18:49:14
kalau bisa sistem penilaian dirubah. kalau sudah lebih dari 1 bulan tidak bisa update penilaian. karna kita tidak tau gimana cara customer menggunakan produknya. jadi kesalahan bisa terjadi karna kecerobohan customer,5,2025-10-15 18:49:00
sangat membantu,5,2025-10-15 18:48:40
ya bagus,5,2025-10-15 18:47:59
"knpa bintang 4 , karena udah gak bisa pake via dana, ovo, terutama gopay😒 jadi sulit",4,2025-10-15 18:47:52
saya selalu belanja di akun shopee kadang2 dilazada mana yg lebih murah az 🤣🤣🤣,5,2025-10-15 18:47:10
shopee sangat membantu semoga selalu memberi manfaat bagi penggunanya,5,2025-10-15 18:47:01
olshop paling busuk nih apk,1,2025-10-15 18:44:13
oke kiriman lancar dan barang nya aman,5,2025-10-15 18:43:51
good,5,2025-10-15 18:43:38
mudah dipakai,5,2025-10-15 18:42:04
discont ya gdein donk,5,2025-10-15 18:41:55
Pengirrimannya lama banget yah sekarang,4,2025-10-15 18:41:53
bagus untuk memesan atau pas kita lagi males,5,2025-10-15 18:40:35
sebenarnya bagus.. tapi sekarang kalo belanja ada yg di gagalin jadi nggk bisa cod...,4,2025-10-15 18:40:04
kemudahan belanja.,5,2025-10-15 18:38:12
sangat cocok,5,2025-10-15 18:37:45
bagussss,5,2025-10-15 18:37:31
Min tolong update fitur blokir seller di adakan agar pembeli tidak terkecoh dengan seller yg bermasalah,1,2025-10-15 18:36:56
bagus sih,5,2025-10-15 18:36:45
mantap,5,2025-10-15 18:35:42
aku senang sangat membantu sekali kebutuhan saya tambah percaya barang prodak Oren di jamin bagus2 saya beri nilai 💯% sen terima kasih seler yg jujur,5,2025-10-15 18:35:19
keren,5,2025-10-15 18:35:13
mantap....,5,2025-10-15 18:34:13
top,5,2025-10-15 18:33:48
Aplikasi Shoping,5,2025-10-15 18:33:26
biasa,4,2025-10-15 18:32:23
okokok....,5,2025-10-15 18:30:59
"kalo emng GK bisa payment by kredivo, GK usah berbelit Belit jawabannya",1,2025-10-15 18:30:56
shoppee memang yang terbaikkk,5,2025-10-15 18:30:41
good,5,2025-10-15 18:30:08
aplikasi yang sangat berguna dan menguntungkan,5,2025-10-15 18:28:41
"tempat belanja yg bagus, super cepat",5,2025-10-15 18:26:54
sangat bagus buat belanjad di shopee,5,2025-10-15 18:26:54
sungguh sangat mempermudah,5,2025-10-15 18:26:36
RAWRRRRRRRRRRRRRR,5,2025-10-15 18:26:31
bagus sihh,4,2025-10-15 18:26:07
murce,5,2025-10-15 18:25:19
"trmksh kak, pesanan saya sdh diterima dengan baik dan cepat",5,2025-10-15 18:25:04
shopee mantap,5,2025-10-15 18:25:03
bagus,5,2025-10-15 18:22:51
sejauh ini bagus dan aman,5,2025-10-15 18:20:56
mantap,5,2025-10-15 18:20:05
pengiriman semakin lama,1,2025-10-15 18:17:36
mantap,5,2025-10-15 18:16:43
rekomendasi sekali,5,2025-10-15 18:16:00
"Dengan adanya shopee mempermudah untuk ibu rumah tangga sperti saya yg males pergi kluar apapun yg saya btuhkn smuanya ada d shopee dan bs tratasi dg kemudahan"" nya",5,2025-10-15 18:15:01
pengiriman nya kelamaan!!! mana rencana mau dipake malah ga jadi dipake gara-gara lama dipengiriman nya padahal dulu enak enak aja pesen di shopee maksimal paling lama 3 hari lah ini lama bangetttttttt!,1,2025-10-15 18:14:38
"ini gimana saya pesan paket udah sampai,giliran pas mau ambil di bilang ga bisa di scan sama kurirnya ehh tau tau di return dengan alasan pembeli tidak ingin menerima paket rusak rusak apk ini bagus belanja di tiktok aja.",1,2025-10-15 18:14:14
kenapa sllu di tolak mengajukan play leter pdahal gk pernah ad masalah di aplikasi mn pun,1,2025-10-15 18:13:03
ok,2,2025-10-15 18:12:23
sangat bagus mantap,5,2025-10-15 18:12:15
pengiriman cepat sesuai pesanan,5,2025-10-15 18:11:59
suka banget belanja di shopee tp log in nya masya ALLAH...😖😖😖😭😭😭😭😭 LELET minta ampun setiap kali buka halaman pasti lama beda banget ama yg sebelah LZD bisa wus2 tanpa kendala🤯🤯🤯😤😤😤😤,1,2025-10-15 18:11:28
Shopee mantap,5,2025-10-15 18:11:15
ok,5,2025-10-15 18:10:59
sangat puas barangnya bagus dan tokonya amanah,5,2025-10-15 18:09:57
mantap top banget,5,2025-10-15 18:09:34
selalu tepat waktu,5,2025-10-15 18:08:48
good,4,2025-10-15 18:07:31
saya suka menggunakan shopee dishopee saya mendapatkan harga terjangkau dengan kualitas yang sangat baik.dan pengiriman juga cepat gak neko2,5,2025-10-15 18:07:20
sangat puas dalam pelayanannya,5,2025-10-15 18:06:45
sangat 🛍️,5,2025-10-15 18:06:33
"pengiriman tepat waktu, terima kasih.",5,2025-10-15 18:06:28
ok,5,2025-10-15 18:04:59
alhamdulillahh barang Sampai pekingese bagus🤲🙏,5,2025-10-15 18:04:55
Alhamdulillah dengan adanya shopee membuat kami lebih mudah belanja dan praktis 👍👍,5,2025-10-15 18:04:16
ok bagus aplikasinya,5,2025-10-15 18:02:16
mudah digunakan,5,2025-10-15 18:01:24
"sgt kecewa dan bolak balik kecewa dg s paylater,, diawal pertama pke kecewa,eh skrg lagi2,, masa barang udh diajukan pengembalian di tagihan msih full,, pdhl aku mau lunasi,, apa aku kudu bayar yg tdk seharusnya dibayar,, jgn curang lah,,",1,2025-10-15 18:00:57
mantap,5,2025-10-15 18:00:56
shopee pengiriman lambat skrg.. kurirnya parah-parah terutama kalo cod belum ada konfirmasi paket datang atau tidak tiba2 tulisannya *pesanan ditolak pembeli* tanpa menghubungi sipembeli dulu.. padahal pembelii sudah nunggu2 dr lama mohon ditindak lanjuti kak kurir2 seperti ini,3,2025-10-15 18:00:09
"pengiriman shopee sangat buruk,bukan 1 atau 2 kali tapi terlalu sering, sangat merugikan barang mau di pakai tapi tak kunjung datang sampai berminggu-minggu bahkan sudah hampir mau sebulan, mana cuma dapat voucher 10k, ga masuk akal",1,2025-10-15 17:58:42
shopee is the best,5,2025-10-15 17:58:03
apk belanja bagus ongkir murah pas buat pilihan yg mau ongkir terjangkau👍,5,2025-10-15 17:55:29
"susah jink buat return, kurir tdk dtang sudah 2hr. yg 1 duit tdk kembali. payahhh",1,2025-10-15 17:55:15
bagusss,5,2025-10-15 17:54:50
knpa mau jualan di shoppe verifikasinya gagal terus 😌,2,2025-10-15 17:54:04
bgus,5,2025-10-15 17:52:19
aduh kamera dep...... lanjutin nanti aku ganti jadi bintang 5,1,2025-10-15 17:51:09
"barang sesuai pesanan dan pengirimannya tepat waktu, kurirnya ramah2",5,2025-10-15 17:51:05
"sementara ini bagus, tingkatkan layanan",5,2025-10-15 17:51:03
oke josss okeee,5,2025-10-15 17:50:45
jos top bgt seneng sekali kerak2 di lantai langsung hilang👍,5,2025-10-15 17:48:12
penipu bonus aktifkan shopeepay plus diskon 100% sd 30rb tiba tiba hilang ketika saya aktifkan kalo gk bisa kasi diskon jangn php dong keselnih,1,2025-10-15 17:48:07
aplikasi yang bagus buat kebutuhan belanja apapun dan serba ada sangat membantu,5,2025-10-15 17:47:35
banyak diskon nya bagus deh pokoknya,5,2025-10-15 17:46:49
mantap,5,2025-10-15 17:46:18
"banyakin diskon shopee fodd nya ,,",5,2025-10-15 17:45:20
"Belanja di shopee, Cepat, praktis, murmer, barang terjamin, kurir ok",5,2025-10-15 17:44:49
sangat memuaskan,5,2025-10-15 17:44:10
shopee memang bagus apalagi pengiraman cod cek dulu makin yakin aku shpee nilai 99%,5,2025-10-15 17:43:47
shopee kerennn...,5,2025-10-15 17:43:34
semua nya hanya pilihan saja... semua nya bagus terimakasih baik,5,2025-10-15 17:42:05
"apk bagus, banyak barang murah",5,2025-10-15 17:41:31
bagus,5,2025-10-15 17:40:45
mantap pasti,5,2025-10-15 17:40:22
TDK ad pilihan bisa bayar pakai dana',2,2025-10-15 17:39:19
"Shopee merupakan marketplace online yang mempertemukan penjual dan pembeli. Pengguna dapat membeli barang seperti pakaian, elektronik, perlengkapan rumah, makanan, hingga produk digital yang dapat kita pilih sesuai keinginan, harga murah dan irit tidak boros ngodok kantong. Saya tdk menggunakan yang lain selain shopee hanya shopee yg bisa bantu saya belanja nyaman terima kasih Shopee",5,2025-10-15 17:38:48
Shopee is the best,5,2025-10-15 17:37:41
"enak, apapun yang kita cari pasti ada",5,2025-10-15 17:37:11
mantappp,5,2025-10-15 17:36:39
ongkir gratis,5,2025-10-15 17:36:32
"sangat terjangkau tanpa harus keluar rumah, barang datang sesuai dengan gambar. kurirnya ramah dan bagus pokonya. semogah makin berkembang dan makin bagus lagi kedepannya.",5,2025-10-15 17:36:20
kok GK bisa cek out ka kenapa yaa,2,2025-10-15 17:36:04
masuk aplikasi maksa bgt buka live video...KERE,1,2025-10-15 17:35:36
bagus,5,2025-10-15 17:34:56
Shopee memang mantaf,5,2025-10-15 17:33:41
lama lama biaya admin nya makin ga ngotak,3,2025-10-15 17:33:03
shopee memang bagus murah murah lagi,5,2025-10-15 17:30:58
mantap dan terpercaya,5,2025-10-15 17:30:47
ok saya suka,5,2025-10-15 17:30:44
bagus sekali,5,2025-10-15 17:30:01
aplikasi ini oke banget....aku suka,5,2025-10-15 17:29:23
bagus banget.,5,2025-10-15 17:29:06
ok,5,2025-10-15 17:28:56
tolong diperbaiki untuk dikasih nomor telpon kurirnya agar mudah komunikasi nya mengenai paket yang sedang diantar apalagi kalo paket tersebut cod,1,2025-10-15 17:28:34
baik,5,2025-10-15 17:27:43
aku jarang kena tipu di sini,5,2025-10-15 17:27:17
"Admin shopee responsif dan ramah, cari barang apapun lengkap. MP termurah, rekomended",5,2025-10-15 17:26:45
sangat membantu saya dalm pembelian apapun yg saya butuhkan,5,2025-10-15 17:26:43
"Gak habis pikir saya sama shopee,tiba tiba akun sya dibatasi, terindikasi ada jual produk imitasi atau tanpa izin....gak bisa jualan atau beli...suruh banding..munkin shopee sudah gak butuh duit lagi kali ya.. seller seller dibekukan...biarin aja lah ....saya gak untung shopee pun gak untung....sudah lapor cs juga gak selesai....pindah aja ke akun ijo ja.. ribett banget shopee..belain satu produk/penerbit, seller jadi gak bisa jualan...",1,2025-10-15 17:25:50
mantap,5,2025-10-15 17:25:43
memudahkan untuk berbelanja shopee the best lah,5,2025-10-15 17:25:18
sukses selalu shopee,5,2025-10-15 17:25:18
mantul,5,2025-10-15 17:25:16
"untuk spay nya sangat tidak disarankan untuk digunakan, karena tf ke salah satu bank saldonya tidak masuk dan tidak ada respon cepat dari pihak shopee, saya hanya disuruh nunggu nunggu dan nunggu, btw saya tf nya dari tanggal 9 sampai hari ini tidak diberi kejelasan dari cs nya",1,2025-10-15 17:24:17
"saya sebagai pelanggan shopee mengucapkan terimakasih atas bantuannya, memudahkan kita belajar online",5,2025-10-15 17:20:46
sering belanja di sini hampir tiap bulan tidak ada kendala sama sekali,5,2025-10-15 17:19:57
ok,5,2025-10-15 17:19:23
sangat berguna untuk belanja online banyak toko yang amanah,5,2025-10-15 17:19:17
bagus,5,2025-10-15 17:17:38
mantap,5,2025-10-15 17:17:16
bagusss,5,2025-10-15 17:17:16
memudahkan belanja dan sangat2 membantu,5,2025-10-15 17:17:02
sangad baik pokokx marketop blanjah di shopy,5,2025-10-15 17:15:20
mantap,5,2025-10-15 17:15:12
mantap,5,2025-10-15 17:11:57
tapi sayang spaylater saya tidak bisa digunakan,5,2025-10-15 17:11:03
sangat menyenangkan belanja di shoppe dan sangat membantu,5,2025-10-15 17:11:00
banyakin discount nya.biyar sering belanja,4,2025-10-15 17:10:41
sangat membantu,5,2025-10-15 17:10:10
oke,5,2025-10-15 17:08:19
kocak jadwal penerimaan paket bisa berubah rubah,1,2025-10-15 17:07:49
mantaaaaap,5,2025-10-15 17:06:43
"kembalikan jnt dong,sope expres lelet banget",5,2025-10-15 17:06:42
aplikasi yg bagus,5,2025-10-15 17:06:36
menurut aku enak berbelanja di shopy.,5,2025-10-15 17:05:51
suka buangetttttttttttttt,5,2025-10-15 17:05:42
Mantap👍,5,2025-10-15 17:05:39
aplikasi yang bagus serta ongkir murahhhh,5,2025-10-15 17:05:30
"knpa akun ku bebrpa minggu ini gk bisa co,ada tulisn plnggrn playltr ato apa pdhl aku gk pke,dn stlh tanya kebrpa temn juga mnglmi gngguan yg sma.udh di update tpi tetp gk bisa co.ini aku nld bru lgi.tolong sistmnya yg bner dong",4,2025-10-15 17:05:10
kecewa sama shopee baru kali ini dibatalkan sistem otomatis terus. padahal di alamat ini kami keluarga besar. ada kakek nenek sepupu om tante yang tinggal satu alamat tapi dianggapnya kami pengguna aktif hanya karna kami order di satu alamat. kecewa banget,1,2025-10-15 17:04:37
asik,5,2025-10-15 17:04:24
sangat bagus sekali,4,2025-10-15 17:03:35
nice semoga shopee menjadi kebanggaan di hati rakyat dan menjadi penolong untuk rakyat,5,2025-10-15 17:03:15
mantap,5,2025-10-15 17:03:08
saldo di dalam bayak dan saya di blokir akun saya gimana ni pengertian dan dana saya 1jt ilag lagi,2,2025-10-15 17:02:01
mantappp,5,2025-10-15 17:02:00
untuk pengiriman pesanan sangat lama. sangat jelek,1,2025-10-15 17:01:15
Shopee racuuuun,5,2025-10-15 16:57:53
"Terimakasih Shopee,, 🙏🏼🙏🏼",5,2025-10-15 16:57:43
l 9)di) di lagu-lagu ) l )l l )di lo l wl l 9 www,5,2025-10-15 16:57:24
"bikin hidup lebih mudah,..mencari sesuatu yang syuuulit di cari di shopee dimudahkan...",5,2025-10-15 16:56:35
toko nya pada amanah,5,2025-10-15 16:54:25
"simpel,tak usah kemanaa mana barang bisa di pesan",5,2025-10-15 16:53:33
terbaik,5,2025-10-15 16:52:15
"jasa kirim SPX express terlalu lama di pusat sortir, terutama di pusat sortir Palembang. paket tidak segera dikirim kedaerah malah menunggu esok Hari",1,2025-10-15 16:52:10
"harganya lebih murah, pilihannya cukup banyak, selama ini no kendala",5,2025-10-15 16:51:45
aplikasi ini sangat bagus,5,2025-10-15 16:51:35
belanja online dishope tuh banyak voucher dan diskonnya saya jadi banyak membeli barang dengan sangat murah sekali terima kasih shopee,5,2025-10-15 16:50:52
"tolong untuk pihak shope di perbaiki utk metode pmbayaran spx instan nya, msa sya harus nunggu 2 sampai 3 jam lebih baru barang saya sampe,padahal dari pihak toko nya sudah langsung klik pesanan sya utk segera dikirim ttapi dari pihak shope nya lama mencarikan kurir utk mengantarkan paket saya,padahal dari jarak rumah ke toko t4 saya belanja itu cuman +- 30 menit,sedang kan saat saya pesan pakai pmbyaran instan nyampe nya 2 sampai 3 jam lebih,klo begitu trus bagus saya langsung datang ke toko ny",2,2025-10-15 16:50:26
good,5,2025-10-15 16:50:08
marketplace yg bagus pesanan tepat waktu,4,2025-10-15 16:50:06
yang yang ditua tutu rezeki kita TFF eww,3,2025-10-15 16:49:37
shopee mantap,5,2025-10-15 16:49:14
bermanfaat,5,2025-10-15 16:48:54
aplikasi aneh akun saya dibatasi tanpa sebab padahal saya ga ngelakuin apa apa padahal saya juga sudah checkout barang pakai akun yang di batasi itu,1,2025-10-15 16:48:05
"inti daripada initi penilaian ku adalah... SHOPPE IS THE BEST, CUSTOMER ORIENTED,FAST RESPON dan tentunya selalu memanjakan pelanggannya dengan harga termurah dengan barang kualitas terbaik. SUCCESS & GBU...",5,2025-10-15 16:47:25
sangat membantu,4,2025-10-15 16:46:19
semua proses sesuai apa yg saya perlukan..makasih,5,2025-10-15 16:45:53
apk Shopee nya bagus cuman jasa pengiriman nya lama semenjak pakek spx hampir 2 minggu baru sampe beda sama kurir sebelum nya bisa bantu di perbaili,4,2025-10-15 16:44:44
Alhamdulillah paket nya sudah sampai pesanan pertama kali uji coba mudah mudahan cocok di muka ku semoga berlangganan nanti,5,2025-10-15 16:43:06
SAYA TUNGGU PENGEMBALIAN DANA SECEPATNYA ! MAU SELLER ATAU DARI CS SHOPE SAYA TIDAK DAPAT JAWABAN YG MEMUASKAN . SETELAH INI SY PIKIR2 UNTUK BELANJA DISINI LAGI,1,2025-10-15 16:42:37
bagus,5,2025-10-15 16:41:58
aneh masa iya ada pilihan pengiriman hemat mana sampe nya 10 lebih lagi dikira org ga mau dateng cepet kali pesannya di adain fitur milih jasa pengiriman masa iya 2 minggu masih transit,1,2025-10-15 16:41:37
membantu kebutuhan,5,2025-10-15 16:41:09
"sangat membatu, sangat baik",5,2025-10-15 16:40:54
the best pokoknya,5,2025-10-15 16:40:45
"jujur gw lebih seneng plat orange ini daripada plat2 yg lain, karena free ongkirnya, jadi harga barang itu ada selisih kalo kita beli di toko2 sekitar kita, maju terus shopee dg free ongkirnya 😁😁😁",5,2025-10-15 16:40:13
pesanan selalù sesuai deskripsi dan terjamin aman,5,2025-10-15 16:39:36
good,5,2025-10-15 16:39:16
pengiriman cepat banyak gratis ongkirnya mantaap shopee,5,2025-10-15 16:39:01
Saya suka shopee Indonesia,5,2025-10-15 16:38:29
"nyantol di HP yg lama, complain gag ada penyelesaian, buat akun baru gag bisa karena nyantol dihp yg lama rusak.. tidak ada dari pihak Shopee yg bantu, sudah komplain tp tidak ada yg membantu",1,2025-10-15 16:38:06
aplikasi yang bisa diandalkan dalam belanja online the best deh pokoknya...,4,2025-10-15 16:38:06
aplikasi shopee untuk saat ini bagus Seharus nya shopee bisa lebih mempermudah lagi dalam berbelanja tanpa adanya pembatasan dalam gratis' ongkir dan voucher supaya lebih nyaman dalam berbelanja,5,2025-10-15 16:37:36
sangat memuaskan,5,2025-10-15 16:37:14
bagus,5,2025-10-15 16:36:55
sangat bermanfaat sekali,5,2025-10-15 16:36:28
Shopee membantu pemenuhan kebutuhan yang saya cari di jual beli online,5,2025-10-15 16:34:58
murah dan amanah,5,2025-10-15 16:33:30
memuaskan,5,2025-10-15 16:33:21
gratis ongkir yg sangat membantu,5,2025-10-15 16:33:20
Ada salah satu toko yang slow respon juga slow kirm paketnya,5,2025-10-15 16:32:40
"makin kesini makin aneh paket gk prnh gk di ambil paket gk prnh di tolak sllu di ambek , telat dtang itu dri sistem shopi atau kurir lahhh yg slah lalu sya lalu gk bisa cod memang stresssss",1,2025-10-15 16:29:13
Sekarang shopee sangat mengecewakan..banyak biaya admin..pengiriman lamaaaa..kok kalah sama tik tok,1,2025-10-15 16:26:09
ok,4,2025-10-15 16:25:16
aplikasi yang sangat bagus untuk belanja online,5,2025-10-15 16:24:01
good👍,5,2025-10-15 16:23:30
Good,5,2025-10-15 16:22:02
bagus,5,2025-10-15 16:21:52
